valid_name,region,subgroup,group
Ophiacantha bidentata,Colombia,Echinodermata,Invertebrate
Ophiacantha contigua,Colombia,Echinodermata,Invertebrate
Ophiacantha echinulata,Colombia,Echinodermata,Invertebrate
Ophiacantha mesembria,Colombia,Echinodermata,Invertebrate
Ophiactis algicola,Colombia,Echinodermata,Invertebrate
Ophiactis muelleri,Colombia,Echinodermata,Invertebrate
Ophiactis profundi,Colombia,Echinodermata,Invertebrate
Ophiactis rubropoda,Colombia,Echinodermata,Invertebrate
Ophiactis savignyi,Colombia,Echinodermata,Invertebrate
Ophiambix devaneyi,Colombia,Echinodermata,Invertebrate
Ophidiaster guildingi,Colombia,Echinodermata,Invertebrate
Ophiernus seminudus,Colombia,Echinodermata,Invertebrate
Ophiocamax fasciculata,Colombia,Echinodermata,Invertebrate
Ophiocamax hystrix,Colombia,Echinodermata,Invertebrate
Ophiochiton ternispinus,Colombia,Echinodermata,Invertebrate
Ophiochondrus convolutus,Colombia,Echinodermata,Invertebrate
Ophiocoma aethiops,Colombia,Echinodermata,Invertebrate
Ophiocoma alexandri,Colombia,Echinodermata,Invertebrate
Ophiocoma echinata,Colombia,Echinodermata,Invertebrate
Ophiocoma pumila,Colombia,Echinodermata,Invertebrate
Ophiocoma wendtii,Colombia,Echinodermata,Invertebrate
Ophiocreas lumbricus,Colombia,Echinodermata,Invertebrate
Ophiocryptus dubius,Colombia,Echinodermata,Invertebrate
Ophiocten hastatum,Colombia,Echinodermata,Invertebrate
Ophioderma appressa,Colombia,Echinodermata,Invertebrate
Ophioderma brevicauda,Colombia,Echinodermata,Invertebrate
Ophioderma brevispina,Colombia,Echinodermata,Invertebrate
Ophioderma cinerea,Colombia,Echinodermata,Invertebrate
Ophioderma guttata,Colombia,Echinodermata,Invertebrate
Ophioderma panamensis,Colombia,Echinodermata,Invertebrate
Ophioderma phoenia,Colombia,Echinodermata,Invertebrate
Ophioderma rubicunda,Colombia,Echinodermata,Invertebrate
Ophiolepis elegans,Colombia,Echinodermata,Invertebrate
Ophiolepis impressa,Colombia,Echinodermata,Invertebrate
Ophiolepis paucispina,Colombia,Echinodermata,Invertebrate
Ophiomastus secundus,Colombia,Echinodermata,Invertebrate
Ophiomitra valida,Colombia,Echinodermata,Invertebrate
Ophiomitrella laevipellis,Colombia,Echinodermata,Invertebrate
Ophiomusa acufera,Colombia,Echinodermata,Invertebrate
Ophiomusa lymani,Colombia,Echinodermata,Invertebrate
Ophiomusa testudo,Colombia,Echinodermata,Invertebrate
Ophiomusa valida,Colombia,Echinodermata,Invertebrate
Ophiomusium eburneum,Colombia,Echinodermata,Invertebrate
Ophiomyces frutectosus,Colombia,Echinodermata,Invertebrate
Ophiomyxa flaccida,Colombia,Echinodermata,Invertebrate
Ophiomyxa stimpsonii,Colombia,Echinodermata,Invertebrate
Ophiomyxa tumida,Colombia,Echinodermata,Invertebrate
Ophionereis annulata,Colombia,Echinodermata,Invertebrate
Ophionereis dolabriformis,Colombia,Echinodermata,Invertebrate
Ophionereis olivacea,Colombia,Echinodermata,Invertebrate
Ophionereis reticulata,Colombia,Echinodermata,Invertebrate
Ophiopaepale goesiana,Colombia,Echinodermata,Invertebrate
Ophiophragmus filograneus,Colombia,Echinodermata,Invertebrate
Ophiophragmus ophiactoides,Colombia,Echinodermata,Invertebrate
Ophioplax ljungmani,Colombia,Echinodermata,Invertebrate
Ophioplinthus abyssorum,Colombia,Echinodermata,Invertebrate
Ophiopristis hirsuta,Colombia,Echinodermata,Invertebrate
Ophiopsammus yoldii,Colombia,Echinodermata,Invertebrate
Ophiopsila fulva,Colombia,Echinodermata,Invertebrate
Ophiopsila hartmeyeri,Colombia,Echinodermata,Invertebrate
Ophiopsila riisei,Colombia,Echinodermata,Invertebrate
Ophiosphalma armigerum,Colombia,Echinodermata,Invertebrate
Ophiosphalma glabrum,Colombia,Echinodermata,Invertebrate
Ophiosphalma jolliense,Colombia,Echinodermata,Invertebrate
Ophiostigma isocanthum,Colombia,Echinodermata,Invertebrate
Ophiostriatus atlanticus,Colombia,Echinodermata,Invertebrate
Ophiosyzygus disacanthus,Colombia,Echinodermata,Invertebrate
Ophiothela mirabilis,Colombia,Echinodermata,Invertebrate
Ophiothrix lineata,Colombia,Echinodermata,Invertebrate
Ophiothrix pallida,Colombia,Echinodermata,Invertebrate
Ophiothyreus goesi,Colombia,Echinodermata,Invertebrate
Ophiotoma gracilis,Colombia,Echinodermata,Invertebrate
Ophiotreta sertata,Colombia,Echinodermata,Invertebrate
Ophiura acervata,Colombia,Echinodermata,Invertebrate
Ophiura falcifera,Colombia,Echinodermata,Invertebrate
Ophiura plana,Colombia,Echinodermata,Invertebrate
Ophiura tenera,Colombia,Echinodermata,Invertebrate
Oreaster reticulatus,Colombia,Echinodermata,Invertebrate
Paleopneustes cristatus,Colombia,Echinodermata,Invertebrate
Paleopneustes tholoformis,Colombia,Echinodermata,Invertebrate
Pawsonaster parvus,Colombia,Echinodermata,Invertebrate
Pectinaster agassizi,Colombia,Echinodermata,Invertebrate
Pentamera beebei,Colombia,Echinodermata,Invertebrate
Persephonaster echinulatus,Colombia,Echinodermata,Invertebrate
Persephonaster patagiatus,Colombia,Echinodermata,Invertebrate
Phataria unifascialis,Colombia,Echinodermata,Invertebrate
Phormosoma placenta,Colombia,Echinodermata,Invertebrate
Pilematechinus rathbuni,Colombia,Echinodermata,Invertebrate
Plesiodiadema globulosum,Colombia,Echinodermata,Invertebrate
Plesiodiadema horridum,Colombia,Echinodermata,Invertebrate
Plinthaster dentatus,Colombia,Echinodermata,Invertebrate
Plutonaster agassizi,Colombia,Echinodermata,Invertebrate
Prionaster elegans,Colombia,Echinodermata,Invertebrate
Pseudarchaster gracilis,Colombia,Echinodermata,Invertebrate
Psilaster cassiope,Colombia,Echinodermata,Invertebrate
Psychropotes longicauda,Colombia,Echinodermata,Invertebrate
Pteraster acicula,Colombia,Echinodermata,Invertebrate
Pteraster caribbaeus,Colombia,Echinodermata,Invertebrate
Pteraster personatus,Colombia,Echinodermata,Invertebrate
Pteraster rugosus,Colombia,Echinodermata,Invertebrate
Rosaster alexandri,Colombia,Echinodermata,Invertebrate
Salenocidaris miliaris,Colombia,Echinodermata,Invertebrate
Salenocidaris varispina,Colombia,Echinodermata,Invertebrate
Schizaster doederleini,Colombia,Echinodermata,Invertebrate
Schizaster orbignyanus,Colombia,Echinodermata,Invertebrate
Sclerasterias alexandri,Colombia,Echinodermata,Invertebrate
Stegnaster wesseli,Colombia,Echinodermata,Invertebrate
Stephanasterias albula,Colombia,Echinodermata,Invertebrate
Stylocidaris affinis,Colombia,Echinodermata,Invertebrate
Stylocidaris lineata,Colombia,Echinodermata,Invertebrate
Stylometra spinifera,Colombia,Echinodermata,Invertebrate
Styracaster elongatus,Colombia,Echinodermata,Invertebrate
Synallactes aenigma,Colombia,Echinodermata,Invertebrate
Synaptula hydriformis,Colombia,Echinodermata,Invertebrate
Tamaria halperni,Colombia,Echinodermata,Invertebrate
Tethyaster grandis,Colombia,Echinodermata,Invertebrate
Tethyaster vestitus,Colombia,Echinodermata,Invertebrate
Toxopneustes roseus,Colombia,Echinodermata,Invertebrate
Trichometra cubensis,Colombia,Echinodermata,Invertebrate
Trigonocidaris albida,Colombia,Echinodermata,Invertebrate
Tripneustes ventricosus,Colombia,Echinodermata,Invertebrate
Tromikosoma hispidum,Colombia,Echinodermata,Invertebrate
Tromikosoma panamense,Colombia,Echinodermata,Invertebrate
Tropiometra carinata,Colombia,Echinodermata,Invertebrate
Zoroaster fulgens,Colombia,Echinodermata,Invertebrate
Cephalodasys miniceraus,Colombia,Gastrotricha,Invertebrate
Abra aequalis,Colombia,Mollusca,Invertebrate
Abra lioica,Colombia,Mollusca,Invertebrate
Abra longicallus,Colombia,Mollusca,Invertebrate
Acanthais brevidentata,Colombia,Mollusca,Invertebrate
Acanthais triangularis,Colombia,Mollusca,Invertebrate
Acanthochitona pygmaea,Colombia,Mollusca,Invertebrate
Acanthopleura granulata,Colombia,Mollusca,Invertebrate
Acar rostae,Colombia,Mollusca,Invertebrate
Acesta colombiana,Colombia,Mollusca,Invertebrate
Acharax caribbaea,Colombia,Mollusca,Invertebrate
Acharax johnsoni,Colombia,Mollusca,Invertebrate
Acrosterigma magnum,Colombia,Mollusca,Invertebrate
Acteocina candei,Colombia,Mollusca,Invertebrate
Acteocina recta,Colombia,Mollusca,Invertebrate
Acteon danaida,Colombia,Mollusca,Invertebrate
Actinotrophon actinophorus,Colombia,Mollusca,Invertebrate
Adelphotectonica uruguaya,Colombia,Mollusca,Invertebrate
Adrana lancea,Colombia,Mollusca,Invertebrate
Adrana tellinoides,Colombia,Mollusca,Invertebrate
Aequipecten exasperatus,Colombia,Mollusca,Invertebrate
Afrolucina lens,Colombia,Mollusca,Invertebrate
Agathotoma candidissima,Colombia,Mollusca,Invertebrate
Agathotoma neglecta,Colombia,Mollusca,Invertebrate
Agladrillia rhodochroa,Colombia,Mollusca,Invertebrate
Alaba incerta,Colombia,Mollusca,Invertebrate
Alcira elegans,Colombia,Mollusca,Invertebrate
Alvania auberiana,Colombia,Mollusca,Invertebrate
Amaea ferminiana,Colombia,Mollusca,Invertebrate
Amaea mitchelli,Colombia,Mollusca,Invertebrate
Amaea retifera,Colombia,Mollusca,Invertebrate
Americardia media,Colombia,Mollusca,Invertebrate
Americoliva polpasta,Colombia,Mollusca,Invertebrate
Americoliva reticularis,Colombia,Mollusca,Invertebrate
Ameritella consobrina,Colombia,Mollusca,Invertebrate
Ameritella sybaritica,Colombia,Mollusca,Invertebrate
Ameritella versicolor,Colombia,Mollusca,Invertebrate
Amerycina periscopiana,Colombia,Mollusca,Invertebrate
Amphioctopus burryi,Colombia,Mollusca,Invertebrate
Amygdalum politum,Colombia,Mollusca,Invertebrate
Amygdalum sagittatum,Colombia,Mollusca,Invertebrate
Anachis adelinae,Colombia,Mollusca,Invertebrate
Anachis coseli,Colombia,Mollusca,Invertebrate
Anachis gracilis,Colombia,Mollusca,Invertebrate
Anachis lyrata,Colombia,Mollusca,Invertebrate
Anachis pardalis,Colombia,Mollusca,Invertebrate
Anadara adamsi,Colombia,Mollusca,Invertebrate
Anadara aequatorialis,Colombia,Mollusca,Invertebrate
Anadara brasiliana,Colombia,Mollusca,Invertebrate
Anadara concinna,Colombia,Mollusca,Invertebrate
Anadara notabilis,Colombia,Mollusca,Invertebrate
Anadara nux,Colombia,Mollusca,Invertebrate
Anadara secernenda,Colombia,Mollusca,Invertebrate
Anadara tuberculosa,Colombia,Mollusca,Invertebrate
Angiola zonata,Colombia,Mollusca,Invertebrate
Anodontia alba,Colombia,Mollusca,Invertebrate
Anomia peruviana,Colombia,Mollusca,Invertebrate
Antalis circumcincta,Colombia,Mollusca,Invertebrate
Anticlimax athleenae,Colombia,Mollusca,Invertebrate
Anticlimax schumoi,Colombia,Mollusca,Invertebrate
Antillipecten antillarum,Colombia,Mollusca,Invertebrate
Antillophos candeanus,Colombia,Mollusca,Invertebrate
Antillophos chazaliei,Colombia,Mollusca,Invertebrate
Antillophos veraguensis,Colombia,Mollusca,Invertebrate
Aphera tessellata,Colombia,Mollusca,Invertebrate
Aplysia fasciata,Colombia,Mollusca,Invertebrate
Arca imbricata,Colombia,Mollusca,Invertebrate
Arca mutabilis,Colombia,Mollusca,Invertebrate
Arca pacifica,Colombia,Mollusca,Invertebrate
Arca zebra,Colombia,Mollusca,Invertebrate
Architectonica nobilis,Colombia,Mollusca,Invertebrate
Arcinella arcinella,Colombia,Mollusca,Invertebrate
Arcopagia fausta,Colombia,Mollusca,Invertebrate
Arcopsis adamsi,Colombia,Mollusca,Invertebrate
Arcopsis solida,Colombia,Mollusca,Invertebrate
Arene cruentata,Colombia,Mollusca,Invertebrate
Arene fricki,Colombia,Mollusca,Invertebrate
Arene variabilis,Colombia,Mollusca,Invertebrate
Argonauta argo,Colombia,Mollusca,Invertebrate
Argonauta hians,Colombia,Mollusca,Invertebrate
Argonauta nouryi,Colombia,Mollusca,Invertebrate
Argopecten gibbus,Colombia,Mollusca,Invertebrate
Argopecten lineolaris,Colombia,Mollusca,Invertebrate
Argopecten nucleus,Colombia,Mollusca,Invertebrate
Argopecten ventricosus,Colombia,Mollusca,Invertebrate
Armina elongata,Colombia,Mollusca,Invertebrate
Armina juliana,Colombia,Mollusca,Invertebrate
Armina muelleri,Colombia,Mollusca,Invertebrate
Asaphis deflorata,Colombia,Mollusca,Invertebrate
Aspella hastula,Colombia,Mollusca,Invertebrate
Aspella pyramidalis,Colombia,Mollusca,Invertebrate
Assiminea succinea,Colombia,Mollusca,Invertebrate
Astyris lunata,Colombia,Mollusca,Invertebrate
Atlanta peronii,Colombia,Mollusca,Invertebrate
Atrimitra effusa,Colombia,Mollusca,Invertebrate
Atrina maura,Colombia,Mollusca,Invertebrate
Atrina seminuda,Colombia,Mollusca,Invertebrate
Atrina serrata,Colombia,Mollusca,Invertebrate
Atys riiseanus,Colombia,Mollusca,Invertebrate
Austromacoma constricta,Colombia,Mollusca,Invertebrate
Axelella smithii,Colombia,Mollusca,Invertebrate
Axinus conia,Colombia,Mollusca,Invertebrate
Babelomurex dalli,Colombia,Mollusca,Invertebrate
Babelomurex mansfieldi,Colombia,Mollusca,Invertebrate
Bankia fimbriatula,Colombia,Mollusca,Invertebrate
Barbatia candida,Colombia,Mollusca,Invertebrate
Barbatia domingensis,Colombia,Mollusca,Invertebrate
Barbatia lurida,Colombia,Mollusca,Invertebrate
Barbatia reeveana,Colombia,Mollusca,Invertebrate
Barnea truncata,Colombia,Mollusca,Invertebrate
Bartschia guppyi,Colombia,Mollusca,Invertebrate
Bartschia significans,Colombia,Mollusca,Invertebrate
Basterotia elliptica,Colombia,Mollusca,Invertebrate
Bathoxiphus ensiculus,Colombia,Mollusca,Invertebrate
Bathyarca glomerula,Colombia,Mollusca,Invertebrate
Bathyglypta procera,Colombia,Mollusca,Invertebrate
Bellaspira margaritensis,Colombia,Mollusca,Invertebrate
Bellaspira pentagonalis,Colombia,Mollusca,Invertebrate
Benthomodiolus abyssicola,Colombia,Mollusca,Invertebrate
Berthellina ilisima,Colombia,Mollusca,Invertebrate
Bittiolum varium,Colombia,Mollusca,Invertebrate
Bivetiella pulchra,Colombia,Mollusca,Invertebrate
Bornella calcarata,Colombia,Mollusca,Invertebrate
Bostrycapulus aculeatus,Colombia,Mollusca,Invertebrate
Botula fusca,Colombia,Mollusca,Invertebrate
Brachidontes domingensis,Colombia,Mollusca,Invertebrate
Brachidontes exustus,Colombia,Mollusca,Invertebrate
Brachidontes modiolus,Colombia,Mollusca,Invertebrate
Brachycythara biconica,Colombia,Mollusca,Invertebrate
Bulla gouldiana,Colombia,Mollusca,Invertebrate
Bulla punctulata,Colombia,Mollusca,Invertebrate
Bulla striata,Colombia,Mollusca,Invertebrate
Bursa calcipicta,Colombia,Mollusca,Invertebrate
Bursa corrugata,Colombia,Mollusca,Invertebrate
Cadulus tersus,Colombia,Mollusca,Invertebrate
Californiconus californicus,Colombia,Mollusca,Invertebrate
Calliodentalium callipeplum,Colombia,Mollusca,Invertebrate
Calliostoma adspersum,Colombia,Mollusca,Invertebrate
Calliostoma barbouri,Colombia,Mollusca,Invertebrate
Calliostoma bullisi,Colombia,Mollusca,Invertebrate
Calliostoma fernandezi,Colombia,Mollusca,Invertebrate
Calliostoma fucosum,Colombia,Mollusca,Invertebrate
Calliostoma javanicum,Colombia,Mollusca,Invertebrate
Calliostoma jujubinum,Colombia,Mollusca,Invertebrate
Calliostoma leanum,Colombia,Mollusca,Invertebrate
Calliostoma mcleani,Colombia,Mollusca,Invertebrate
Calliostoma pulchrum,Colombia,Mollusca,Invertebrate
Calliostoma rosewateri,Colombia,Mollusca,Invertebrate
Calliostoma semisuave,Colombia,Mollusca,Invertebrate
Calliostoma serratulum,Colombia,Mollusca,Invertebrate
Calliotropis lissocona,Colombia,Mollusca,Invertebrate
Callistochiton pulchrior,Colombia,Mollusca,Invertebrate
Callpita eucymata,Colombia,Mollusca,Invertebrate
Calyptraea centralis,Colombia,Mollusca,Invertebrate
Cancellaria albida,Colombia,Mollusca,Invertebrate
Cancellaria gemmulata,Colombia,Mollusca,Invertebrate
Cancellaria indentata,Colombia,Mollusca,Invertebrate
Cancellaria obesa,Colombia,Mollusca,Invertebrate
Cancellaria ovata,Colombia,Mollusca,Invertebrate
Cancellaria ventricosa,Colombia,Mollusca,Invertebrate
Cantrainea macleani,Colombia,Mollusca,Invertebrate
Capulus ungaricus,Colombia,Mollusca,Invertebrate
Cardiomya alternata,Colombia,Mollusca,Invertebrate
Cardiomya ornatissima,Colombia,Mollusca,Invertebrate
Cardiomya perrostrata,Colombia,Mollusca,Invertebrate
Cardiomya striata,Colombia,Mollusca,Invertebrate
Cardita crassicosta,Colombia,Mollusca,Invertebrate
Carditamera gracilis,Colombia,Mollusca,Invertebrate
Caribachlamys ornata,Colombia,Mollusca,Invertebrate
Caribachlamys pellucens,Colombia,Mollusca,Invertebrate
Caribachlamys sentis,Colombia,Mollusca,Invertebrate
Carinodrillia lachrymosa,Colombia,Mollusca,Invertebrate
Caryocorbula amethystina,Colombia,Mollusca,Invertebrate
Caryocorbula chittyana,Colombia,Mollusca,Invertebrate
Caryocorbula contracta,Colombia,Mollusca,Invertebrate
Caryocorbula cymella,Colombia,Mollusca,Invertebrate
Caryocorbula dietziana,Colombia,Mollusca,Invertebrate
Caryocorbula ira,Colombia,Mollusca,Invertebrate
Caryocorbula swiftiana,Colombia,Mollusca,Invertebrate
Casmaria erinaceus,Colombia,Mollusca,Invertebrate
Cassis flammea,Colombia,Mollusca,Invertebrate
Cassis madagascariensis,Colombia,Mollusca,Invertebrate
Cassis tuberosa,Colombia,Mollusca,Invertebrate
Cataegis finkli,Colombia,Mollusca,Invertebrate
Catillopecten graui,Colombia,Mollusca,Invertebrate
Cavolinia gibbosa,Colombia,Mollusca,Invertebrate
Cavolinia tridentata,Colombia,Mollusca,Invertebrate
Cavolinia uncinata,Colombia,Mollusca,Invertebrate
Cenchritis muricatus,Colombia,Mollusca,Invertebrate
Cerithideopsis californica,Colombia,Mollusca,Invertebrate
Cerithideopsis pliculosa,Colombia,Mollusca,Invertebrate
Cerithideopsis pulchra,Colombia,Mollusca,Invertebrate
Cerithiopsis greenii,Colombia,Mollusca,Invertebrate
Cerithiopsis lata,Colombia,Mollusca,Invertebrate
Cerithium adustum,Colombia,Mollusca,Invertebrate
Cerithium atratum,Colombia,Mollusca,Invertebrate
Cerithium eburneum,Colombia,Mollusca,Invertebrate
Cerithium gemmatum,Colombia,Mollusca,Invertebrate
Cerithium litteratum,Colombia,Mollusca,Invertebrate
Cerithium lutosum,Colombia,Mollusca,Invertebrate
Cerithium maculosum,Colombia,Mollusca,Invertebrate
Cerithium muscarum,Colombia,Mollusca,Invertebrate
Cerithium nicaraguense,Colombia,Mollusca,Invertebrate
Cerithium uncinatum,Colombia,Mollusca,Invertebrate
Cerodrillia perryae,Colombia,Mollusca,Invertebrate
Cetoconcha margarita,Colombia,Mollusca,Invertebrate
Cetomya perla,Colombia,Mollusca,Invertebrate
Cetomya tornata,Colombia,Mollusca,Invertebrate
Chaetopleura apiculata,Colombia,Mollusca,Invertebrate
Chaetopleura lurida,Colombia,Mollusca,Invertebrate
Chama congregata,Colombia,Mollusca,Invertebrate
Chama frondosa,Colombia,Mollusca,Invertebrate
Chama macerophylla,Colombia,Mollusca,Invertebrate
Charonia variegata,Colombia,Mollusca,Invertebrate
Cheilea cepacea,Colombia,Mollusca,Invertebrate
Cheilea corrugata,Colombia,Mollusca,Invertebrate
Cheilea equestris,Colombia,Mollusca,Invertebrate
Chicoreus brevifrons,Colombia,Mollusca,Invertebrate
Chicoreus bullisi,Colombia,Mollusca,Invertebrate
Chione cancellata,Colombia,Mollusca,Invertebrate
Chione subimbricata,Colombia,Mollusca,Invertebrate
Chionopsis intapurpurea,Colombia,Mollusca,Invertebrate
Chiton marmoratus,Colombia,Mollusca,Invertebrate
Chiton stokesii,Colombia,Mollusca,Invertebrate
Chiton tuberculatus,Colombia,Mollusca,Invertebrate
Choneplax lata,Colombia,Mollusca,Invertebrate
Chrysallida gemmulosa,Colombia,Mollusca,Invertebrate
Cirsotrema pilsbryi,Colombia,Mollusca,Invertebrate
Cittarium pica,Colombia,Mollusca,Invertebrate
Clathrolucina costata,Colombia,Mollusca,Invertebrate
Clathurella rava,Colombia,Mollusca,Invertebrate
Clio pyramidata,Colombia,Mollusca,Invertebrate
Clypeolum latissimum,Colombia,Mollusca,Invertebrate
Coanyax americanus,Colombia,Mollusca,Invertebrate
Coccocrater portoricensis,Colombia,Mollusca,Invertebrate
Cocculina emsoni,Colombia,Mollusca,Invertebrate
Cocculina fenestrata,Colombia,Mollusca,Invertebrate
Cocculina messingi,Colombia,Mollusca,Invertebrate
Cocculina rathbuni,Colombia,Mollusca,Invertebrate
Cochlespira cedonulli,Colombia,Mollusca,Invertebrate
Cochlespira elegans,Colombia,Mollusca,Invertebrate
Cochlespira radiata,Colombia,Mollusca,Invertebrate
Cochliolepis parasitica,Colombia,Mollusca,Invertebrate
Codakia distinguenda,Colombia,Mollusca,Invertebrate
Codakia orbicularis,Colombia,Mollusca,Invertebrate
Colubraria obscura,Colombia,Mollusca,Invertebrate
Columbella fuscata,Colombia,Mollusca,Invertebrate
Columbella haemastoma,Colombia,Mollusca,Invertebrate
Columbella labiosa,Colombia,Mollusca,Invertebrate
Columbella mercatoria,Colombia,Mollusca,Invertebrate
Columbella sonsonatensis,Colombia,Mollusca,Invertebrate
Columbella strombiformis,Colombia,Mollusca,Invertebrate
Compressidens pressus,Colombia,Mollusca,Invertebrate
Compsodrillia gundlachi,Colombia,Mollusca,Invertebrate
Compsodrillia tristicha,Colombia,Mollusca,Invertebrate
Conasprella arcuata,Colombia,Mollusca,Invertebrate
