valid_name,region,subgroup,group
Cymothoa exigua,Ecuador,Arthropoda,Invertebrates
Cyproniscus decemspinosus,Ecuador,Arthropoda,Invertebrates
Cyproniscus peruvicus,Ecuador,Arthropoda,Invertebrates
Dahlella caldariensis,Ecuador,Arthropoda,Invertebrates
Dardanus sinistripes,Ecuador,Arthropoda,Invertebrates
Disseta palumbii,Ecuador,Arthropoda,Invertebrates
Ditrichocorycaeus erythraeus,Ecuador,Arthropoda,Invertebrates
Dulzura gal,Ecuador,Arthropoda,Invertebrates
Ebalia hancocki,Ecuador,Arthropoda,Invertebrates
Ecbathyrion prolixicauda,Ecuador,Arthropoda,Invertebrates
Ectaesthesius bifrons,Ecuador,Arthropoda,Invertebrates
Eiconaxius cristagalli,Ecuador,Arthropoda,Invertebrates
Elthusa vulgaris,Ecuador,Arthropoda,Invertebrates
Emerita rathbunae,Ecuador,Arthropoda,Invertebrates
Ericerodes schmitti,Ecuador,Arthropoda,Invertebrates
Euaugaptilus hecticus,Ecuador,Arthropoda,Invertebrates
Eucalanus inermis,Ecuador,Arthropoda,Invertebrates
Euchaeta acuta,Ecuador,Arthropoda,Invertebrates
Euchaeta indica,Ecuador,Arthropoda,Invertebrates
Euchaeta longicornis,Ecuador,Arthropoda,Invertebrates
Euchaeta marinella,Ecuador,Arthropoda,Invertebrates
Euchaeta rimana,Ecuador,Arthropoda,Invertebrates
Euchaeta spinosa,Ecuador,Arthropoda,Invertebrates
Euchirella bella,Ecuador,Arthropoda,Invertebrates
Euchirella pulchra,Ecuador,Arthropoda,Invertebrates
Euchirella venusta,Ecuador,Arthropoda,Invertebrates
Eucopia sculpticauda,Ecuador,Arthropoda,Invertebrates
Euphausia diomedeae,Ecuador,Arthropoda,Invertebrates
Euphausia eximia,Ecuador,Arthropoda,Invertebrates
Eurycope scabra,Ecuador,Arthropoda,Invertebrates
Eurydice caudata,Ecuador,Arthropoda,Invertebrates
Excirolana braziliensis,Ecuador,Arthropoda,Invertebrates
Fagegnathophausia gracilis,Ecuador,Arthropoda,Invertebrates
Farranula gibbula,Ecuador,Arthropoda,Invertebrates
Farranula gracilis,Ecuador,Arthropoda,Invertebrates
Farranula rostrata,Ecuador,Arthropoda,Invertebrates
Gaetanus armiger,Ecuador,Arthropoda,Invertebrates
Gaetanus brevispinus,Ecuador,Arthropoda,Invertebrates
Gaetanus kruppii,Ecuador,Arthropoda,Invertebrates
Gaetanus pungens,Ecuador,Arthropoda,Invertebrates
Galacantha diomedeae,Ecuador,Arthropoda,Invertebrates
Galathea paucilineata,Ecuador,Arthropoda,Invertebrates
Gastroptychus defensus,Ecuador,Arthropoda,Invertebrates
Glyphocrangon vicaria,Ecuador,Arthropoda,Invertebrates
Gnathia trilobata,Ecuador,Arthropoda,Invertebrates
Grapsus grapsus,Ecuador,Arthropoda,Invertebrates
Haloptilus acutifrons,Ecuador,Arthropoda,Invertebrates
Haloptilus austini,Ecuador,Arthropoda,Invertebrates
Haloptilus chierchiae,Ecuador,Arthropoda,Invertebrates
Haloptilus fertilis,Ecuador,Arthropoda,Invertebrates
Haloptilus longicornis,Ecuador,Arthropoda,Invertebrates
Haloptilus ornatus,Ecuador,Arthropoda,Invertebrates
Haloptilus spiniceps,Ecuador,Arthropoda,Invertebrates
Hansenomysis menziesi,Ecuador,Arthropoda,Invertebrates
Hansenomysis spenceri,Ecuador,Arthropoda,Invertebrates
Haploniscus robinsoni,Ecuador,Arthropoda,Invertebrates
Hemipenaeus spinidorsalis,Ecuador,Arthropoda,Invertebrates
Hepatella amica,Ecuador,Arthropoda,Invertebrates
Heterorhabdus papilliger,Ecuador,Arthropoda,Invertebrates
Heterosquilloides insignis,Ecuador,Arthropoda,Invertebrates
Hirondellea glutonis,Ecuador,Arthropoda,Invertebrates
Hyachelia tortugae,Ecuador,Arthropoda,Invertebrates
Hyalopontius boxshalli,Ecuador,Arthropoda,Invertebrates
Hymenopenaeus nereus,Ecuador,Arthropoda,Invertebrates
Hypoconcha panamensis,Ecuador,Arthropoda,Invertebrates
Idusa carinata,Ecuador,Arthropoda,Invertebrates
Iridopagurus occidentalis,Ecuador,Arthropoda,Invertebrates
Labidocera acuta,Ecuador,Arthropoda,Invertebrates
Labidocera acutifrons,Ecuador,Arthropoda,Invertebrates
Labidocera detruncata,Ecuador,Arthropoda,Invertebrates
Lateracanthus quadripedis,Ecuador,Arthropoda,Invertebrates
Lophothrix frontalis,Ecuador,Arthropoda,Invertebrates
Lubbockia aculeata,Ecuador,Arthropoda,Invertebrates
Lucicutia flavicornis,Ecuador,Arthropoda,Invertebrates
Lucicutia grandis,Ecuador,Arthropoda,Invertebrates
Lucicutia lucida,Ecuador,Arthropoda,Invertebrates
Lucicutia magna,Ecuador,Arthropoda,Invertebrates
Manucomplanus varians,Ecuador,Arthropoda,Invertebrates
Megabalanus coccopoma,Ecuador,Arthropoda,Invertebrates
Megabalanus peninsularis,Ecuador,Arthropoda,Invertebrates
Metapenaeopsis kishinouyei,Ecuador,Arthropoda,Invertebrates
Metridia venusta,Ecuador,Arthropoda,Invertebrates
Microsetella rosea,Ecuador,Arthropoda,Invertebrates
Mothocya arrosor,Ecuador,Arthropoda,Invertebrates
Munida hispida,Ecuador,Arthropoda,Invertebrates
Munida mexicana,Ecuador,Arthropoda,Invertebrates
Munida perlata,Ecuador,Arthropoda,Invertebrates
Munida propinqua,Ecuador,Arthropoda,Invertebrates
Munidopsis bairdii,Ecuador,Arthropoda,Invertebrates
Munidopsis exuta,Ecuador,Arthropoda,Invertebrates
Munidopsis margarita,Ecuador,Arthropoda,Invertebrates
Munidopsis mina,Ecuador,Arthropoda,Invertebrates
Munidopsis modesta,Ecuador,Arthropoda,Invertebrates
Munidopsis ornata,Ecuador,Arthropoda,Invertebrates
Munidopsis townsendi,Ecuador,Arthropoda,Invertebrates
Munnopsis longiremus,Ecuador,Arthropoda,Invertebrates
Nannocalanus minor,Ecuador,Arthropoda,Invertebrates
Naobranchia maxima,Ecuador,Arthropoda,Invertebrates
Nematocarcinus agassizii,Ecuador,Arthropoda,Invertebrates
Nematocarcinus ensifer,Ecuador,Arthropoda,Invertebrates
Nematocarcinus faxoni,Ecuador,Arthropoda,Invertebrates
Neocalanus robustior,Ecuador,Arthropoda,Invertebrates
Neogonodactylus bahiahondensis,Ecuador,Arthropoda,Invertebrates
Neogonodactylus oerstedii,Ecuador,Arthropoda,Invertebrates
Neogonodactylus pumilus,Ecuador,Arthropoda,Invertebrates
Neosergestes orientalis,Ecuador,Arthropoda,Invertebrates
Nepanamixis torreanus,Ecuador,Arthropoda,Invertebrates
Nerocila californica,Ecuador,Arthropoda,Invertebrates
Nilva torifera,Ecuador,Arthropoda,Invertebrates
Nyctiphanes simplex,Ecuador,Arthropoda,Invertebrates
Nymphon simulare,Ecuador,Arthropoda,Invertebrates
Oithona hebes,Ecuador,Arthropoda,Invertebrates
Oithona nana,Ecuador,Arthropoda,Invertebrates
Oithona plumifera,Ecuador,Arthropoda,Invertebrates
Oithona setigera,Ecuador,Arthropoda,Invertebrates
Oithona similis,Ecuador,Arthropoda,Invertebrates
Oncaea mediterranea,Ecuador,Arthropoda,Invertebrates
Oncaea venusta,Ecuador,Arthropoda,Invertebrates
Oncopagurus haigae,Ecuador,Arthropoda,Invertebrates
Onychocorycaeus agilis,Ecuador,Arthropoda,Invertebrates
Onychocorycaeus catus,Ecuador,Arthropoda,Invertebrates
Onychocorycaeus giesbrechti,Ecuador,Arthropoda,Invertebrates
Onychocorycaeus ovalis,Ecuador,Arthropoda,Invertebrates
Oxycephalus clausi,Ecuador,Arthropoda,Invertebrates
Pachos punctatum,Ecuador,Arthropoda,Invertebrates
Pachygrapsus transversus,Ecuador,Arthropoda,Invertebrates
Panopeus purpureus,Ecuador,Arthropoda,Invertebrates
Panulirus gracilis,Ecuador,Arthropoda,Invertebrates
Panulirus inflatus,Ecuador,Arthropoda,Invertebrates
Panulirus penicillatus,Ecuador,Arthropoda,Invertebrates
Parabrachiella annulata,Ecuador,Arthropoda,Invertebrates
Paracalanus aculeatus,Ecuador,Arthropoda,Invertebrates
Paracalanus parvus,Ecuador,Arthropoda,Invertebrates
Paradella setosa,Ecuador,Arthropoda,Invertebrates
Paraeuchaeta antarctica,Ecuador,Arthropoda,Invertebrates
Paraeuchaeta grandiremis,Ecuador,Arthropoda,Invertebrates
Paraeuchaeta tumidula,Ecuador,Arthropoda,Invertebrates
Paranesidea albatrossa,Ecuador,Arthropoda,Invertebrates
Parapagurus foraminosus,Ecuador,Arthropoda,Invertebrates
Parapagurus janetae,Ecuador,Arthropoda,Invertebrates
Parapontophilus occidentalis,Ecuador,Arthropoda,Invertebrates
Pareucalanus attenuatus,Ecuador,Arthropoda,Invertebrates
Pasiphaea americana,Ecuador,Arthropoda,Invertebrates
Pasiphaea faxoni,Ecuador,Arthropoda,Invertebrates
Penaeus stylirostris,Ecuador,Arthropoda,Invertebrates
Petrochirus californiensis,Ecuador,Arthropoda,Invertebrates
Phaenna spinifera,Ecuador,Arthropoda,Invertebrates
Phronima bowmani,Ecuador,Arthropoda,Invertebrates
Phronima dunbari,Ecuador,Arthropoda,Invertebrates
Phronima pacifica,Ecuador,Arthropoda,Invertebrates
Phronima solitaria,Ecuador,Arthropoda,Invertebrates
Pleuromamma abdominalis,Ecuador,Arthropoda,Invertebrates
Pleuromamma borealis,Ecuador,Arthropoda,Invertebrates
Pleuromamma gracilis,Ecuador,Arthropoda,Invertebrates
Pleuromamma piseki,Ecuador,Arthropoda,Invertebrates
Pleuromamma robusta,Ecuador,Arthropoda,Invertebrates
Pleuromamma xiphias,Ecuador,Arthropoda,Invertebrates
Polycheles tanneri,Ecuador,Arthropoda,Invertebrates
Polyonyx nitidus,Ecuador,Arthropoda,Invertebrates
Pontella danae,Ecuador,Arthropoda,Invertebrates
Pontella tenuiremis,Ecuador,Arthropoda,Invertebrates
Pontellina platychela,Ecuador,Arthropoda,Invertebrates
Pontellina plumata,Ecuador,Arthropoda,Invertebrates
Pontellopsis krameri,Ecuador,Arthropoda,Invertebrates
Pontellopsis lubbockii,Ecuador,Arthropoda,Invertebrates
Pontellopsis regalis,Ecuador,Arthropoda,Invertebrates
Pontellopsis strenua,Ecuador,Arthropoda,Invertebrates
Procampylaspis armata,Ecuador,Arthropoda,Invertebrates
Procampylaspis bonnieri,Ecuador,Arthropoda,Invertebrates
Prototrygaeus contrarius,Ecuador,Arthropoda,Invertebrates
Pseudocalanus elongatus,Ecuador,Arthropoda,Invertebrates
Pseudodiaptomus wrighti,Ecuador,Arthropoda,Invertebrates
Pseudosquillisma adiastalta,Ecuador,Arthropoda,Invertebrates
Pseudosquillopsis marmorata,Ecuador,Arthropoda,Invertebrates
Ranilia fornicata,Ecuador,Arthropoda,Invertebrates
Rhincalanus cornutus,Ecuador,Arthropoda,Invertebrates
Rhincalanus gigas,Ecuador,Arthropoda,Invertebrates
Rhincalanus nasutus,Ecuador,Arthropoda,Invertebrates
Rhodochirus hirtimanus,Ecuador,Arthropoda,Invertebrates
Rhogobius contractus,Ecuador,Arthropoda,Invertebrates
Rhogobius pressulus,Ecuador,Arthropoda,Invertebrates
Rhynchothorax barnardi,Ecuador,Arthropoda,Invertebrates
Ridgewayia delfine,Ecuador,Arthropoda,Invertebrates
Ridgewayia tunela,Ecuador,Arthropoda,Invertebrates
Rimapenaeus pacificus,Ecuador,Arthropoda,Invertebrates
Rimitantulus hirsutus,Ecuador,Arthropoda,Invertebrates
Rocinela wetzeri,Ecuador,Arthropoda,Invertebrates
Sapphirina angusta,Ecuador,Arthropoda,Invertebrates
Sapphirina auronitens,Ecuador,Arthropoda,Invertebrates
Sapphirina gemma,Ecuador,Arthropoda,Invertebrates
Sapphirina intestinata,Ecuador,Arthropoda,Invertebrates
Sapphirina nigromaculata,Ecuador,Arthropoda,Invertebrates
Sapphirina opalina,Ecuador,Arthropoda,Invertebrates
Sapphirina stellata,Ecuador,Arthropoda,Invertebrates
Scaphocalanus affinis,Ecuador,Arthropoda,Invertebrates
Scaphocalanus curtus,Ecuador,Arthropoda,Invertebrates
Scaphocalanus echinatus,Ecuador,Arthropoda,Invertebrates
Scaphocalanus magnus,Ecuador,Arthropoda,Invertebrates
Scaphocalanus subbrevicornis,Ecuador,Arthropoda,Invertebrates
Scolecithricella abyssalis,Ecuador,Arthropoda,Invertebrates
Scolecithricella vittata,Ecuador,Arthropoda,Invertebrates
Scolecithrix bradyi,Ecuador,Arthropoda,Invertebrates
Scolecithrix danae,Ecuador,Arthropoda,Invertebrates
Scottocalanus securifrons,Ecuador,Arthropoda,Invertebrates
Scyllarides astori,Ecuador,Arthropoda,Invertebrates
Sicyonia aliaffinis,Ecuador,Arthropoda,Invertebrates
Sicyonia disdorsalis,Ecuador,Arthropoda,Invertebrates
Sicyonia picta,Ecuador,Arthropoda,Invertebrates
Smenispa convexa,Ecuador,Arthropoda,Invertebrates
Solenocera agassizii,Ecuador,Arthropoda,Invertebrates
Sphaeroma peruvianum,Ecuador,Arthropoda,Invertebrates
Spongicoloides galapagensis,Ecuador,Arthropoda,Invertebrates
Squilla biformis,Ecuador,Arthropoda,Invertebrates
Stephonyx mytilus,Ecuador,Arthropoda,Invertebrates
Stereomastis nana,Ecuador,Arthropoda,Invertebrates
Stereomastis pacifica,Ecuador,Arthropoda,Invertebrates
Stygiopontius stabilitus,Ecuador,Arthropoda,Invertebrates
Subeucalanus crassus,Ecuador,Arthropoda,Invertebrates
Subeucalanus monachus,Ecuador,Arthropoda,Invertebrates
Subeucalanus subcrassus,Ecuador,Arthropoda,Invertebrates
Subeucalanus subtenuis,Ecuador,Arthropoda,Invertebrates
Tanystylum cinctum,Ecuador,Arthropoda,Invertebrates
Temora discaudata,Ecuador,Arthropoda,Invertebrates
Temora stylifera,Ecuador,Arthropoda,Invertebrates
Tetraclita squamosa,Ecuador,Arthropoda,Invertebrates
Tetraclita stalactifera,Ecuador,Arthropoda,Invertebrates
Tomopagurus purpuratus,Ecuador,Arthropoda,Invertebrates
Trapezia digitalis,Ecuador,Arthropoda,Invertebrates
Triceratium weissii,Ecuador,Arthropoda,Invertebrates
Triconia conifera,Ecuador,Arthropoda,Invertebrates
Tymolus brucei,Ecuador,Arthropoda,Invertebrates
Undinula vulgaris,Ecuador,Arthropoda,Invertebrates
Upogebia tenuipollex,Ecuador,Arthropoda,Invertebrates
Urocorycaeus furcifer,Ecuador,Arthropoda,Invertebrates
Urocorycaeus longistylis,Ecuador,Arthropoda,Invertebrates
Uroptychus granulatus,Ecuador,Arthropoda,Invertebrates
Urstylis thiotyntlus,Ecuador,Arthropoda,Invertebrates
Venezillo beebei,Ecuador,Arthropoda,Invertebrates
Ventiella sulfuris,Ecuador,Arthropoda,Invertebrates
Willemoesia inornata,Ecuador,Arthropoda,Invertebrates
Bugula neritina,Ecuador,Bryozoa,Invertebrates
Bugulina californica,Ecuador,Bryozoa,Invertebrates
Krohnitta pacifica,Ecuador,Chaetognatha,Invertebrates
Zonosagitta bedoti,Ecuador,Chaetognatha,Invertebrates
Zonosagitta pulchra,Ecuador,Chaetognatha,Invertebrates
Abyla trigona,Ecuador,Cnidaria,Invertebrates
Abylopsis tetragona,Ecuador,Cnidaria,Invertebrates
Actinauge verrillii,Ecuador,Cnidaria,Invertebrates
Actinostola callosa,Ecuador,Cnidaria,Invertebrates
Adamsia involvens,Ecuador,Cnidaria,Invertebrates
Aeginura grimaldii,Ecuador,Cnidaria,Invertebrates
Agalma elegans,Ecuador,Cnidaria,Invertebrates
Aglaophenia struthionides,Ecuador,Cnidaria,Invertebrates
Aglaura hemistoma,Ecuador,Cnidaria,Invertebrates
Amphicaryon acaule,Ecuador,Cnidaria,Invertebrates
Antholoba achates,Ecuador,Cnidaria,Invertebrates
Anthopleura mariscali,Ecuador,Cnidaria,Invertebrates
Anthopleura nigrescens,Ecuador,Cnidaria,Invertebrates
Antipathes virgata,Ecuador,Cnidaria,Invertebrates
Athorybia rosacea,Ecuador,Cnidaria,Invertebrates
Bassia bassensis,Ecuador,Cnidaria,Invertebrates
Bathypathes bayeri,Ecuador,Cnidaria,Invertebrates
Botruanthus benedeni,Ecuador,Cnidaria,Invertebrates
Bougainvillia crassa,Ecuador,Cnidaria,Invertebrates
Bunodosoma grande,Ecuador,Cnidaria,Invertebrates
Calliactis polypus,Ecuador,Cnidaria,Invertebrates
Calyptrophora agassizii,Ecuador,Cnidaria,Invertebrates
Chrysogorgia fruticosa,Ecuador,Cnidaria,Invertebrates
Chrysopathes formosa,Ecuador,Cnidaria,Invertebrates
Colobonema sericeum,Ecuador,Cnidaria,Invertebrates
Concentrotheca vaughani,Ecuador,Cnidaria,Invertebrates
Crispatotrochus galapagensis,Ecuador,Cnidaria,Invertebrates
Crypthelia cymas,Ecuador,Cnidaria,Invertebrates
Crypthelia dactylopoma,Ecuador,Cnidaria,Invertebrates
Crypthelia eueides,Ecuador,Cnidaria,Invertebrates
Crypthelia gigantea,Ecuador,Cnidaria,Invertebrates
Crypthelia glebulenta,Ecuador,Cnidaria,Invertebrates
Crypthelia lacunosa,Ecuador,Cnidaria,Invertebrates
Cunina peregrina,Ecuador,Cnidaria,Invertebrates
Cytaeis vulgaris,Ecuador,Cnidaria,Invertebrates
Dendrophyllia californica,Ecuador,Cnidaria,Invertebrates
Dendrophyllia johnsoni,Ecuador,Cnidaria,Invertebrates
Dendrophyllia oldroydae,Ecuador,Cnidaria,Invertebrates
Desmophyllum dianthus,Ecuador,Cnidaria,Invertebrates
Desmophyllum pertusum,Ecuador,Cnidaria,Invertebrates
Diphyes bojani,Ecuador,Cnidaria,Invertebrates
Distichopora laevigranulosa,Ecuador,Cnidaria,Invertebrates
Distichoptilum gracile,Ecuador,Cnidaria,Invertebrates
Ectopleura sacculifera,Ecuador,Cnidaria,Invertebrates
Enallopsammia rostrata,Ecuador,Cnidaria,Invertebrates
Erenna richardi,Ecuador,Cnidaria,Invertebrates
Errina macrogastra,Ecuador,Cnidaria,Invertebrates
Eucheilota comata,Ecuador,Cnidaria,Invertebrates
Eucheilota menoni,Ecuador,Cnidaria,Invertebrates
Funiculina parkeri,Ecuador,Cnidaria,Invertebrates
Funiculina quadrangularis,Ecuador,Cnidaria,Invertebrates
Goniocorella dumosa,Ecuador,Cnidaria,Invertebrates
Halitholus intermedius,Ecuador,Cnidaria,Invertebrates
Hippopodius hippopus,Ecuador,Cnidaria,Invertebrates
Javania borealis,Ecuador,Cnidaria,Invertebrates
Javania cailleti,Ecuador,Cnidaria,Invertebrates
Lafoea dumosa,Ecuador,Cnidaria,Invertebrates
Larsonia pterophylla,Ecuador,Cnidaria,Invertebrates
Lepidisis evalinae,Ecuador,Cnidaria,Invertebrates
Lepidopora concatenata,Ecuador,Cnidaria,Invertebrates
Lepidotheca macropora,Ecuador,Cnidaria,Invertebrates
Leptogorgia alba,Ecuador,Cnidaria,Invertebrates
Leptogorgia daniana,Ecuador,Cnidaria,Invertebrates
Leptogorgia manabiensis,Ecuador,Cnidaria,Invertebrates
Leuckartiara zacae,Ecuador,Cnidaria,Invertebrates
Liriope tetraphylla,Ecuador,Cnidaria,Invertebrates
Lizzia ferrarii,Ecuador,Cnidaria,Invertebrates
Madracis pharensis,Ecuador,Cnidaria,Invertebrates
Madrepora oculata,Ecuador,Cnidaria,Invertebrates
Muricea austera,Ecuador,Cnidaria,Invertebrates
Muricea fruticosa,Ecuador,Cnidaria,Invertebrates
Muricea plantaginea,Ecuador,Cnidaria,Invertebrates
Muricea purpurea,Ecuador,Cnidaria,Invertebrates
Narella ambigua,Ecuador,Cnidaria,Invertebrates
Nausithoe punctata,Ecuador,Cnidaria,Invertebrates
Oculina profunda,Ecuador,Cnidaria,Invertebrates
Pacifigorgia darwinii,Ecuador,Cnidaria,Invertebrates
Pavona clavus,Ecuador,Cnidaria,Invertebrates
Pavona varians,Ecuador,Cnidaria,Invertebrates
Pegantha martagon,Ecuador,Cnidaria,Invertebrates
Pegantha triloba,Ecuador,Cnidaria,Invertebrates
Phyllangia consagensis,Ecuador,Cnidaria,Invertebrates
Phymactis papillosa,Ecuador,Cnidaria,Invertebrates
Pocillopora capitata,Ecuador,Cnidaria,Invertebrates
Pocillopora inflata,Ecuador,Cnidaria,Invertebrates
Polymyces wellsi,Ecuador,Cnidaria,Invertebrates
Porpita porpita,Ecuador,Cnidaria,Invertebrates
Psammocora stellata,Ecuador,Cnidaria,Invertebrates
Psammogorgia teres,Ecuador,Cnidaria,Invertebrates
Ptilosarcus undulatus,Ecuador,Cnidaria,Invertebrates
Rhizophysa filiformis,Ecuador,Cnidaria,Invertebrates
Rhopalonema velatum,Ecuador,Cnidaria,Invertebrates
Solmissus marshalli,Ecuador,Cnidaria,Invertebrates
Solmundella bitentaculata,Ecuador,Cnidaria,Invertebrates
Sphaerocoryne coccometra,Ecuador,Cnidaria,Invertebrates
Stenohelia concinna,Ecuador,Cnidaria,Invertebrates
Stephalia dilata,Ecuador,Cnidaria,Invertebrates
Stephanauge hyalonematis,Ecuador,Cnidaria,Invertebrates
Stichopathes euoplos,Ecuador,Cnidaria,Invertebrates
Stylaster divergens,Ecuador,Cnidaria,Invertebrates
Stylaster galapagensis,Ecuador,Cnidaria,Invertebrates
Stylaster marenzelleri,Ecuador,Cnidaria,Invertebrates
Syndactylactis mammillata,Ecuador,Cnidaria,Invertebrates
Telmatactis panamensis,Ecuador,Cnidaria,Invertebrates
Thermopalia taraxaca,Ecuador,Cnidaria,Invertebrates
Tubastraea coccinea,Ecuador,Cnidaria,Invertebrates
Tubastraea tagusensis,Ecuador,Cnidaria,Invertebrates
Victorgorgia argentea,Ecuador,Cnidaria,Invertebrates
Vogtia spinosa,Ecuador,Cnidaria,Invertebrates
Zoanthus danae,Ecuador,Cnidaria,Invertebrates
Abyssocucumis abyssorum,Ecuador,Echinodermata,Invertebrates
Aeropsis fulva,Ecuador,Echinodermata,Invertebrates
Amphioplus daleus,Ecuador,Echinodermata,Invertebrates
Amphiura brevipes,Ecuador,Echinodermata,Invertebrates
Amphiura gymnogastra,Ecuador,Echinodermata,Invertebrates
Amphiura papillata,Ecuador,Echinodermata,Invertebrates
Amphiura serpentina,Ecuador,Echinodermata,Invertebrates
Araeosoma eurypatum,Ecuador,Echinodermata,Invertebrates
Araeosoma leptaleum,Ecuador,Echinodermata,Invertebrates
Asteronyx loveni,Ecuador,Echinodermata,Invertebrates
Asteroschema sublaeve,Ecuador,Echinodermata,Invertebrates
Astrodendrum galapagense,Ecuador,Echinodermata,Invertebrates
Astrodia plana,Ecuador,Echinodermata,Invertebrates
Astrolirus panamensis,Ecuador,Echinodermata,Invertebrates
Astrometis sertulifera,Ecuador,Echinodermata,Invertebrates
Astropecten exiguus,Ecuador,Echinodermata,Invertebrates
Bathyplotes triplax,Ecuador,Echinodermata,Invertebrates
Benthodytes incerta,Ecuador,Echinodermata,Invertebrates
Benthodytes sanguinolenta,Ecuador,Echinodermata,Invertebrates
Benthodytes typica,Ecuador,Echinodermata,Invertebrates
